,Vintage Computing,,,,,11189
,,Vintage Computers & Mainframes,,,,162075
,,Vintage Parts & Accessories,,,,175690
,,Vintage Manuals & Merchandise,,,,14906
,,Other Vintage Computing,,,,4193
,Other Computers & Networking,,,,,162
Crafts,,,,,,14339
,Art Supplies,,,,,11783
,,Collage Supplies,,,,183080
,,Drawing & Lettering Supplies,,,,183081
,,,Art Paper,,,57208
,,,Art Pastels,,,28107
,,,Art Pencils & Charcoal,,,28108
,,,Art Pens & Markers,,,28109
,,,Calligraphy Sets,,,41203
,,,Drawing & Calligraphy Inks,,,183082
,,,Drawing Boards & Tables,,,183083
,,,Drawing Accessories,,,183084
,,,,Artists' Mannequins,,183085
,,,,Art Projectors & Light Boxes,,183086
,,,,Blending Stumps & Tortillons,,183087
,,,,Drawing Supplies Storage,,93606
,,,,Stationery,,183088
,,,,Other Drawing Accessories,,183089
,,,Fixatives,,,183090
,,,Other Drawing Supplies,,,11784
,,Instruction Books & Media,,,,160640
,,Painting Supplies,,,,28110
,,,Airbrushing Supplies,,,183091
,,,,Airbrush Paints,,183092
,,,,Airbrush Parts,,183093
,,,,Spray Booths,,183094
,,,,Systems & Sets,,183095
,,,Artists Brushes,,,57209
,,,Canvas & Canvas Boards,,,125226
,,,,Canvas Rolls,,125227
,,,,Stretched Canvas & Boards,,125229
,,,,Canvas Stretcher Bars & Frames,,125228
,,,Easels,,,41204
,,,Encaustic Painting,,,111830
,,,Paint,,,183102
,,,,Acrylic Paint,,31401
,,,,Gouache,,134558
,,,,Oil Paint,,28112
,,,,Tempera,,183103
,,,,Spray Paint,,183104
,,,,Watercolour Paint,,28113
,,,,Mixed Media Paint Sets,,183105
,,,Paint by Numbers Kits,,,10900
,,,Paint Mediums & Varnishes,,,183096
,,,Primers & Sealers,,,183097
,,,Painting Tools & Accessories,,,183098
,,,,Palettes,,83931
,,,,Palette Knives,,54919
,,,,Colour Wheels,,183099
,,,,Painting Stencils,,183100
,,,,Painting Supplies Storage,,54922
,,,,Other Painting Accessories,,183101
,,,Other Painting Supplies,,,11785
,,Printmaking,,,,183106
,,,Printmaking Inks,,,183107
,,,Block Printing Supplies,,,183108
,,,,Linoleum,,183109
,,,,Linoleum Cutters,,183110
,,,,Block Printing Brayers,,183111
,,,,Block Printing Sets & Kits,,183112
,,,Screen Printing,,,183113
,,,,Screen Printing Frames,,183114
,,,,Screen Printing Squeegees,,183115
,,,,Screen Printing Sets & Kits,,183116
,,,Other Printmaking,,,183117
,,Other Art Supplies,,,,16508
,Basketry & Chair Caning,,,,,134304
,,"Cane, Reed & Weaving Materials",,,,183688
,,"Basketry Handles, Hoops & Rims",,,,183686
,,Cane Webbing,,,,183687
,,Basketry Bases & Frames,,,,183685
,,Chair Caning Pegs & Wedges,,,,183689
,,Chair Caning Spline,,,,183690
,,Basketry & Chair Caning Tools,,,,183684
,,Basketry & Chair Caning Kits,,,,183682
,,Basketry & Chair Caning Guides,,,,183673
,,Other Basketry & Chair Caning,,,,3087
,Beads & Jewellery Making,,,,,31723
,,Beads,,,,146290
,,Cabochons,,,,101436
,,Charms & Pendants,,,,83891
,,Jewellery Cord & Wire,,,,150059
,,Crystal/ Cut Glass,,,,14315
,,,Czech,,,150087
,,,Swarovski,,,150088
,,,Other,,,3807
,,Gemstone,,,,14319
,,,Agate,,,34090
,,,Amber,,,93681
,,,Amethyst,,,34091
,,,Citrine,,,34092
,,,Emerald,,,98857
,,,Garnet,,,34093
,,,Hematite,,,14318
,,,Jade,,,14320
,,,Jasper,,,150098
,,,Labradorite,,,90756
,,,Lapis,,,34075
,,,Malachite,,,34076
,,,Moonstone,,,34077
,,,Obsidian,,,34078
,,,Onyx,,,34079
,,,Peridot,,,34080
,,,Quartz,,,14321
,,,Tiger Eye,,,14322
,,,Tourmaline,,,34094
,,,Turquoise,,,14323
,,,Other Gemstone Beads,,,3810
,,Jewellery Findings,,,,150046
,,,Bead Caps,,,160678
,,,Bracelet Bases,,,183691
,,,Cufflink Blanks,,,150050
,,,Earring Findings,,,150051
,,,Eye Pins & Head Pins,,,150054
,,,Hair Accessory Findings,,,150061
,,,Jewellery Clasps & Hooks,,,150049
,,,Jewellery Connectors & Bails,,,150047
,,,Jewellery Crimps & Cord Ends,,,150052
,,,Jewellery Making Chains,,,150069
,,,Jump Rings & Split Rings,,,150055
,,,Necklace Tips,,,150056
,,,Pin Backs & Brooch Components,,,150048
,,,Ring Blanks & Ring Bases,,,150058
,,,Spacer Beads & Stoppers,,,146301
,,,Other Jewellery Findings,,,150085
,,Beading & Jewellery Kits,,,,162090
,,,Beading Kits,,,162091
,,,Jewellery Making Kits,,,162096
,,Instruction Books & Media,,,,162095
,,Storage & Display,,,,83893
,,Beading & Jewellery Tools,,,,160679
,,,"Beading Boards, Mats & Trays",,,134290
,,,Beading Looms,,,183692
,,,Beading Needles,,,150057
,,,Jewellery Hammers,,,183693
,,,Jewellery Knotting Tools,,,183694
,,,Jewellery Loupes & Magnifiers,,,183695
,,,Jewellery Making Tweezers,,,183699
,,,Jewellery Pliers & Shears,,,134765
,,,Jewellery Punches & Stamps,,,183696
,,,Jewellery Saws & Blades,,,183698
,,,Ring Sizers & Stretchers,,,183697
,,,Jewellery Making Tool Sets,,,162089
,,Other Beads & Jewellery Making,,,,31726
,Candle Making & Soap Making,,,,,183683
,,Candle Wax,,,,134295
,,Candle Moulds,,,,41207
,,Candle Wicks,,,,28120
,,Soap Bases,,,,28118
,,Soap Butters & Carrier Oils,,,,48094
,,Soap Moulds,,,,28116
,,Candle & Soap Botanicals,,,,48093
,,Candle & Soap Dyes & Pigments,,,,134300
,,Candle & Soap Making Chemicals,,,,83896
,,Candle & Soap Pouring Pots,,,,183675
,,Candle Embeds & Soap Embeds,,,,28115
,,Essential Oils & Fragrances,,,,41268
,,Jars & Containers,,,,41368
,,Candle & Soap Making Tools,,,,183674
,,Candle & Soap Making Kits,,,,41205
,,Bags & Packaging,,,,83895
,,Candle & Soap Making Guides,,,,146309
,,Other Candle & Soap Supplies,,,,3089
,Children's Crafts,,,,,28145
,Fabric,,,,,28162
,Fabric Painting & Decorating,,,,,183118
,,Fabric Cutting Machines,,,,183119
,,Fabric Dyes,,,,183120
,,Fabric Paints & Markers,,,,134560
,,Fabric Transfers,,,,31730
,,Silk Painting,,,,31015
,,,Patterns & Instructions,,,31016
,,,Silk Painting Supplies,,,31019
,,Other Fabric Painting,,,,183121
,Decorative & Folk Painting,,,,,183126
,,Patterns & Instructions,,,,28127
,,Ready to Paint Items,,,,28128
,,Stencils,,,,41214
,,Decorative Decals & Transfers,,,,41215
,,Other Folk Painting Supplies,,,,1364
,Floral Crafts,,,,,16491
,,Artificial & Silk Flowers,,,,16494
,,Florist Wire,,,,153974
,,Florist & Greening Pins,,,,183679
,,"Floral Forms, Bases & Frames",,,,16498
,,Dried Botanicals & Potpourri,,,,160648
,,,Dried Flowers,,,16493
,,,Dried Fruits,,,183676
,,,Dried Greenery,,,183677
,,,Dried Pods,,,134565
,,,Dried Seeds,,,183678
,,Florist Tape & Adhesives,,,,183681
,,Floral Craft Tools,,,,183680
,,Floral Craft Guides,,,,16496
,,Other Floral Craft Supplies,,,,3097
,Framing/Matting,,,,,11786
,Glass Art Supplies,,,,,3099
,Hand-Crafted Items,,,,,57738
,Leathercrafts,,,,,28131
,,Leather Hides & Fur Pelts,,,,83938
,,Leathercraft Accessories,,,,183127
,,,Buckles,,,134571
,,,Conchos,,,48296
,,,Leather Lacing & Thongs,,,71187
,,,Rings,,,113341
,,,"Studs, Rivets & Tacks",,,71188
,,,Other Leathercraft Accessories,,,160670
,,Leathercraft Tools,,,,183128
,,,Bonding Tools & Glue,,,183129
,,,Carving Tools & Stamps,,,183130
,,,Edge Slickers/Groovers,,,183131
,,,Grommet Tools/Setters,,,183132
,,,Hammer & Mallets,,,183133
,,,Hollow Punching Tools,,,183134
,,,Lacing Needles,,,183135
,,,Leather Cutting Tools,,,183136
,,,Leather Measuring Tools,,,183137
,,,Leather Threads,,,183138
,,,Sewing Awls,,,183139
,,,Stitching Horses,,,183140
,,,Other Leather Tools,,,28133
,,Leather Treatments & Paints,,,,183141
,,,Conditioners & Treatments,,,183142
,,,Daubers/Applicators,,,183143
,,,Leather Paints & Finishes,,,183144
,,,Polishing & Creasing Tools,,,183145
,,,Sets & Kits,,,183146
,,,Other Leather Treatments,,,183147
,,Patterns & Instructional Media,,,,183148
,,Other Leathercraft Supplies,,,,146334
,Mosaic,,,,,11787
,Multi-Purpose Craft Supplies,,,,,28102
,,Adhesives & Tape,,,,183122
,,,Craft Tape,,,122694
,,,Mounting Tape,,,183123
,,,Glue Guns & Sticks,,,183124
,,,Glues & Pastes,,,161586
,,,Magnetic Tape,,,184494
,,,Other Adhesives & Tape,,,183125
,,Craft Markers & Pens,,,,11790
,,Crafting Paper,,,,183180
,,,Construction Paper,,,183181
,,,Decoupage Tissue Paper,,,183182
,,,Metallic & Foiled Paper,,,183183
,,,Mixed Lots,,,84000
,,,Other Crafting Paper,,,183184
,,Crafting Pieces,,,,160704
,,,Blown Eggs,,,116639
,,,Bottle Caps,,,183162
,,,Buttons,,,31732
,,,Chipboard Sheets,,,183163
,,,Clothes Pegs,,,183164
,,,Craft Bells,,,116640
,,,Craft Shells,,,3120
,,,Eyelets,,,28137
,,,Feathers,,,41199
,,,Felt Sheets,,,111800
,,,Flatback Charms & Cabachons,,,183165
,,,Flower Embellishments,,,183166
,,,Foam Sheets,,,8434
,,,Glitter,,,122689
,,,Gold & Metal Leafing Sheets,,,54829
,,,Googly Eyes,,,183170
,,,Gourds,,,41201
,,,Papier Mâché Pieces,,,184567
,,,Pine Cones,,,103479
,,,Pipe Cleaners,,,183167
,,,Pom Poms,,,183168
,,,"Raffia, Wire & Cord",,,83888
,,,Resin Craft Moulds & Supplies,,,162078
,,,Rhinestones,,,111834
,,,Ribbon,,,71224
,,,Sequins,,,183169
,,,Stickers,,,11794
,,,Styrofoam Forms,,,41200
,,,Tin & Metal Pieces,,,117400
,,,Wine Corks,,,71177
,,,Wooden Pieces,,,71178
,,,Other Craft Pieces,,,160705
,,Crafting Tools,,,,183171
,,,Badge & Button Makers,,,71176
,,,Bone Folders,,,183172
,,,Craft Tweezers,,,122718
,,,Cutting Tools,,,183173
,,,,Cutters & Trimmers,,183174
,,,,Cutting Mats,,183175
,,,,Paper Punches,,183176
,,,,Scissors & Paper Edgers,,183177
,,,,Sets,,83987
,,,,Other Cutting Tools,,183178
,,,Eyelet Setters,,,134628
,,,Other Crafting Tools,,,183179
,,Organisation & Storage,,,,146396
,,,Craft & Paper Racks,,,146402
,,,Craft Carts,,,146400
,,,Craft Totes,,,183188
,,,Photo Organisers,,,146399
,,,Plastic Satchel Organisers,,,183186
,,,Other Craft Storage,,,183187
,,Stencils & Templates,,,,183185
,,Other Multi-Purpose Crafting,,,,75564
,Needlecrafts & Yarn,,,,,160706
,,Crocheting & Knitting,,,,3094
,,,Crochet Cotton,,,83906
,,,Crochet Hooks,,,28140
,,,Crochet Kits,,,108867
,,,Machine Knitting,,,146370
,,,,Knitting Machines,,28146
,,,,Machine Knitting Patterns,,146375
,,,,Machine Knitting Yarn,,146378
,,,,Machine Parts & Needles,,146376
,,,,Other,,146377
,,,Knitting Boards & Looms,,,113343
,,,Knitting Needles,,,71215
,,,Knitting Kits,,,108868
,,,Accessories & Tools,,,160708
,,,Patterns,,,41228
,,,Vintage Patterns,,,150135
,,,Bags & Cases,,,83927
,,,Other Crocheting & Knitting,,,954
,,Embroidery & Cross Stitch,,,,28141
,,,Embroidery Machines,,,71196
,,,Embroidery Machine Supplies,,,160724
,,,,Design Cards & CDs,,41383
,,,,Digitising Software,,71197
,,,,Embroidery Machine Needles,,134586
,,,,Embroidery Machine Parts,,183194
,,,,Embroidery Machine Patterns,,146356
,,,,Machine Bobbins & Thread,,83920
,,,,Hoops & Placement Tools,,41384
,,,,Stabilisers,,41386
,,,,Other Machine Embroidery,,160725
,,,Hand Embroidery Cloth & Canvas,,,183195
,,,,Embroidery Cloth/Fabric,,183196
,,,,Plastic Canvas,,19159
,,,,Stamped Linens,,75566
,,,Hand Embroidery Floss & Thread,,,28144
,,,Hand Embroidery Kits,,,183197
,,,,Crewel Embroidery Kits,,116610
,,,,Cross Stitch Kits,,34017
,,,,Hardanger Kits,,158459
,,,,Needlepoint/Tapestry Kits,,3109
,,,,Punch Needle Kits,,160719
,,,,Ribbon Embroidery Kits,,183198
,,,,Other Hand Embroidery Kits,,28142
,,,Hand Embroidery Tools & Accs,,,160720
,,,,Embroidery Ribbon,,41385
,,,,Embroidery Scissors,,183191
,,,,Embroidery Thimbles,,183192
,,,,Hand Embroidery Bobbins,,183193
,,,,Hand Embroidery Hoops & Frames,,160721
,,,,Hand Emboridery Needles,,160722
,,,,Smocking Pleaters,,183189
,,,,Stitch Markers,,183190
,,,,Other Hand Embroidery Tools,,160723
,,,Hand Embr Patterns & Magazines,,,183199
,,,,Crewel Patterns,,183200
,,,,Cross Stitch Patterns,,34032
,,,,Hardanger Patterns,,183201
,,,,Needlepoint/Tapestry Patterns,,3108
,,,,Punch Needle Patterns,,183202
,,,,Ribbon Embroidery Patterns,,183203
,,,,Smocking Patterns,,183204
,,,,Other Patterns & Magazines,,28143
,,,Finished Embroidered Pieces,,,183220
,,,,Finished Crewel Pieces,,183221
,,,,Finished Cross Stitch Pieces,,71189
,,,,Finished Hardanger Pieces,,183222
,,,,Finished Needlepoint Pieces,,83946
,,,,Finished Punch Needle Pieces,,183223
,,,,Finished Ribbon Embr Pieces,,183224
,,,,Other Finished Pieces,,183225
,,,Other Embroidery,,,75567
,,Macramé,,,,183205
,,,Macramé Kits,,,183700
,,,Macramé Tools & Accessories,,,183701
,,,Patterns & Instructional Media,,,183208
,,,Other Macramé,,,28151
,,Rug-Making,,,,28147
,,,Latch Hooking,,,157027
,,,,Latch Hooking Kits,,28148
,,,,Latch Hooking Patterns,,116677
,,,,Latch Hooking Tools & Supplies,,116678
,,,,Other Latch Hooking Supplies,,28150
,,,Primitive Hand Hooking,,,157029
,,,,Primitive Hooking Kits,,157030
,,,,Primitive Hooking Patterns,,157031
,,,,Primitive Hooking Tools,,157032
,,,,Other Hand Hooking Supplies,,157035
,,,Rug Braiding,,,183226
,,,,Rug Braiding Kits,,183227
,,,,Rug Braiding Patterns,,183228
,,,,Rug Braiding Supplies,,183229
,,,,Rug Braiding Tools,,183230
,,,,Other Rug Braiding,,160671
,,,Other Rug Making Supplies,,,160672
,,Spinning & Felting,,,,183209
,,,Felt Appliques,,,183210
,,,Needle Felting,,,183211
,,,,Felting Kits,,183212
,,,,Felting Mats,,183213
,,,,Felting Needles & Pens,,183214
,,,,Felting Patterns & Magazines,,183215
,,,,Needle Felting Machines,,183216
,,,,Needle Felting Moulds,,183217
,,,,Other Needle Felting,,153915
,,,Roving Wool & Fibres,,,36601
,,,Spinning,,,183218
,,,,Hand & Drum Carders,,183219
,,,,Spindles,,36602
,,,,Spinning Wheels,,134624
,,,,Other Spinning Supplies,,3121
,,Tatting & Lacemaking,,,,183231
,,,Lacemaking Bobbins,,,134591
,,,Lacemaking Shuttles,,,134784
,,,Patterns & Instructional Media,,,134592
,,,Tatting Lace Appliques,,,183232
,,,Tatting & Lacemaking Kits,,,57202
,,,Other Tatting & Lacemaking,,,134590
,,Weaving,,,,183233
,,,Weaving Books & Patterns,,,57740
,,,Weaving Looms,,,57741
,,,Other Weaving Supplies,,,3125
,,Yarn,,,,36589
,,Other Needlecrafts Supplies,,,,160715
,Rubber Stamping,,,,,3122
,,Embossing Supplies,,,,16504
,,Ink & Pads,,,,11795
,,Paper/ Stationery,,,,3123
,,Stamps,,,,31740
,,Other Rubber Stamping,,,,905
,Scrapbooking & Paper Crafts,,,,,11788
,,Cardstock,,,,122662
,,Vellum,,,,31737
,,Die Cutting & Embossing,,,,183239
,,,Die Cut & Embossing Machines,,,113344
,,,Die Cutting Cartridges,,,112541
,,,Die Cutting Vinyl,,,166722
,,,Embossing Stencils & Folders,,,84009
,,,Machine Parts & Accessories,,,183240
,,,Other Die Cutting & Embossing,,,183241
,,Instruction Books & Media,,,,103482
,,Paper Crafts,,,,183242
,,,Card Making,,,134594
,,,Origami,,,134596
,,,Quilling,,,134595
,,,Other Paper Crafts,,,183243
,,Pre-Made Pages & Pieces,,,,146403
,,Scrapbooking,,,,31253
,,,Digital Scrapbooking,,,103481
,,,Scrapbooking Adhesives,,,183244
,,,,Dimensional Adhesives,,122691
,,,,Photo Mounting Corners,,183246
,,,,Tape Runners & Refills,,183245
,,,,Washi Tape,,183247
,,,Scrapbooking Albums & Refills,,,183248
,,,,Album Corner Protectors,,103480
,,,,Album Extension Posts,,183493
,,,,Albums & Refills,,33875
,,,,Photo Pocket & Page Protectors,,183250
,,,Scrapbooking Embellishments,,,121833
,,,,Chipboard Accents,,160733
,,,,Decorative Brads,,83990
,,,,Die Cut Shapes & Punchies,,183237
,,,,Flattened Bottle Caps,,160732
,,,,Flower Embellishments,,160734
,,,,Mini Bows,,31733
,,,,Rub-On Transfers,,183238
,,,,Scrapbooking Stickers,,34002
,,,,Mixed Lots,,160736
,,,,Other Scrapbook Embellishments,,146545
,,,Scrapbooking Tools,,,83981
,,,,Cutting Templates,,183234
,,,,Paper Punches,,11793
,,,,Paper Trimmers,,183235
,,,,Punch & Score Boards,,183236
,,,,Scissors & Paper Edgers,,83986
,,,,Other Scrapbooking Tools,,103484
,,,Scrapbooking Totes,,,146401
,,Scrapbooking & Card Kits,,,,11789
,,Other Scrapbooking Supplies,,,,75573
,Sewing,,,,,160737
,,Sewing Machines,,,,3118
,,Sewing Machine Parts & Accs,,,,180929
,,,Bobbins,,,41243
,,,Feet,,,41245
,,,Machine Parts & Attachments,,,41248
,,,Sewing Machine Needles,,,41247
,,,Sewing Manuals & Instruction,,,41246
,,,Other Sewing Machine Accs,,,28168
,,Quilting,,,,180930
,,,Quilt Batting,,,116679
,,,Quilt Blocks & Tops,,,162081
,,,Quilt Hangers & Stands,,,83959
,,,Quilt Patterns,,,83957
,,,Quilt Templates & Stencils,,,116680
,,,Quilting Kits,,,19160
,,,Quilting Tools & Equipment,,,19161
,,,Other Quilting Supplies,,,3110
,,Closures & Connectors,,,,183253
,,,Buckles & Straps,,,183254
,,,Buttons,,,7320
,,,Button Covering Machines,,,183255
,,,Eyelets,,,183256
,,,Frogs,,,183257
,,,Grommets,,,183258
,,,Hook & Loop Tape,,,180927
,,,Hooks & Eyes,,,183259
,,,Lock Ends/Cord Stoppers,,,183260
,,,Rings,,,183261
,,,Snaps,,,183262
,,,Suspender/Pacifier Clips,,,183263
,,,Toggles,,,183264
,,,Zips,,,28173
,,Cutting Tools,,,,183265
,,,Cutting Mats & Boards,,,183266
,,,Dressmaker's Scissors & Shears,,,28171
,,,Rotary Blades,,,183267
,,,Seam Rippers,,,183268
,,,Thread Snips,,,183269
,,Embellishments & Finishes,,,,183270
,,,Appliques,,,146318
,,,Clothing Labels,,,183271
,,,Hem Tape & Hot Fix Applicators,,,180928
,,,Patches,,,113337
,,,Sequins,,,71180
,,,Tassels,,,183272
,,,Trimmings,,,180926
,,,Webbings,,,183273
,,Foundations & Undergarments,,,,183274
,,,Bonings,,,183275
,,,Bra Cup Pads,,,183276
,,,Elastics,,,183277
,,,Hat Bodies,,,183278
,,,Hat Frames,,,183279
,,,Piping & Strings,,,183280
,,,"Purse Handles, Frames & Feet",,,146289
,,Hand Sewing Needles & Accs,,,,183281
,,,Hand Sewing Needles,,,28170
,,,Needle Cases & Organisers,,,183282
,,,Needle Threaders,,,183283
,,,Point Turners,,,183284
,,,Thimbles,,,183285
,,Marking Tools,,,,183286
,,,Dressmaker's Tracing Paper,,,183287
,,,Marking Pencils & Pens,,,183288
,,,Pincushions,,,134623
,,,Pins,,,183289
,,,Tailor's Chalks & Waxes,,,183290
,,,Tracing Wheels,,,183291
,,Measuring Tools,,,,183292
,,,Dress Forms/Tailor's Dummies,,,111935
,,,French & Hip Curves,,,183293
,,,L/Framing Squares,,,183294
,,,Measuring Tapes,,,183295
,,,Measuring Tool Kits,,,183296
,,,Seam/Sewing Gauges,,,183297
,,,Sewing Rulers,,,183298
,,Pressing Equipment,,,,183299
,,,Mini Irons,,,183300
,,,Pressing Paper,,,183301
,,Sewing Boxes & Storage,,,,83965
,,Sewing Patterns,,,,28174
,,Sewing Thread,,,,28172
,,Other Sewing,,,,3115
,"Sculpting, Moulding & Ceramics",,,,,183302
,,Ceramics & Pottery,,,,183303
,,,Books & Magazines,,,134448
,,,Ceramic & Porcelain Paints,,,183304
,,,Ceramic Clays,,,183305
,,,Ceramic Decals,,,48095
,,,Ceramic Glazes,,,183306
,,,Pottery Kilns,,,116495
,,,Pottery Tools & Sets,,,116496
,,,Pottery Wheels,,,28124
,,,Ready-to-Paint Pottery,,,83899
,,,Slip Casting Moulds & Kits,,,83898
,,,Other Ceramics & Pottery,,,183307
,,Modelling,,,,183308
,,,Armature Wire and Wire Form,,,183309
,,,Clay Rollers & Brayers,,,134447
,,,Modelling Clays & Materials,,,183310
,,,Modelling Tools & Sets,,,183311
,,,Other Modelling,,,183312
,,Moulding & Casting,,,,183313
,,,Moulding & Casting Materials,,,153913
,,,Release Agents,,,183314
,,,Ready-Made Moulds,,,150133
,,,Other Moulding & Casting,,,183315
,,Stone Carving,,,,183316
,,,Carving Stones,,,183317
,,,Stone Carving Tools & Sets,,,183318
,,Other Sculpting Supplies,,,,183319
,Woodworking,,,,,3127
,,Instruction Books & Media,,,,183149
,,Wood Burning Pens,,,,183150
,,Woodcarving Hand Tools,,,,160677
,,Woodturning Hand Tools,,,,160673
,,Wood Project Kits,,,,183151
,,,Wood Burning Kits,,,183152
,,,Wood Carving Kits,,,183153
,,,Wood Turning Kits,,,183154
,,,Other Project Kits,,,3129
,,Wood & Project Materials,,,,183155
,,,Carving Roughouts,,,183156
,,,Carving Wood,,,183157
,,,Dowels,,,183158
,,,Inlay,,,183159
,,,Turning Blanks,,,71235
,,,Woodworking Timber,,,84011
,,,Other Wood & Project Materials,,,183160
,,Other Woodworking Supplies,,,,183161
,More Crafts,,,,,112545
,,Metalworking/ Metal Crafts,,,,41369
,,Other Crafts,,,,75576
Dolls & Bears,,,,,,237
,"Dolls, Clothing & Accessories",,,,,238
,,Antique Dolls,,,,326
,,Reproduction Dolls,,,,4626
,,Artist & Handmade Dolls,,,,180106
,,,Artist & OOAK Dolls,,,2404
,,,Reborn Dolls & Accessories,,,122721
,,,,Reborn Clothing,,122722
,,,,Reborn Dolls,,122723
,,,,Reborn Supplies,,122724
,,,,Other Reborn,,48921
,,Baby Dolls & Accessories,,,,180107
,,,Dolls,,,160840
,,,Clothing & Accessories,,,180108
,,,Furniture,,,180109
,,,Prams,,,112546
,,,Other,,,180110
,,"Fashion, Character, Play Dolls",,,,336
,,,Barbie Dolls & Acc. (Mattel),,,64840
,,,,Dolls,,33305
,,,,Clothing & Accessories,,48941
,,,,Houses & Furniture,,15959
,,,,Pets & Animals,,48947
,,,,Vehicles,,15960
,,,,Other,,180157
,,,Dolls,,,15987
,,,,Blythe,,145774
,,,,Bratz,,36547
,,,,Disney,,64842
,,,,Ever After High,,180096
,,,,Lalaloopsy,,180097
,,,,Living Dead Dolls,,67871
,,,,Monster High,,180098
,,,,My Scene,,48923
,,,,Polly Pocket,,14733
,,,,Sindy,,64854
,,,,Strawberry Shortcake,,242
,,,,Sylvanian Families,,64844
,,,,Trolls,,1206
,,,,Winx Club,,180099
,,,,Other Dolls,,180100
,,,Clothing & Shoes,,,180101
,,,Houses & Furniture,,,180102
,,,Pets & Animals,,,180104
,,,Vehicles,,,180103
,,,Other,,,180105
,,Rag & Cloth Dolls,,,,339
,,Porcelain Dolls,,,,45444
,,Russian Dolls,,,,2391
,,Vintage Dolls,,,,101376
,,Doll Making & Repair,,,,2408
,,Stands & Posing Accessories,,,,160871
,,Other Dolls,,,,180158
,Dolls' Miniatures & Houses,,,,,1202
,,Dolls' Houses,,,,2458
,,Bathroom,,,,63647
,,"Books, Magazines & Newspapers",,,,47180
,,Carpet & Floor Coverings,,,,101378
,,Cookware & Tableware,,,,47181
,,Curtains,,,,112549
,,Dolls' House Dolls,,,,86823
,,Fireplace,,,,112547
,,Fixtures & Fittings,,,,70001
,,Food & Drinks,,,,47182
,,Furniture,,,,179309
,,Garden,,,,80017
,,Home Décor,,,,179251
,,Kitchen Fittings & Appliances,,,,63649
,,Lighting/ Lamps,,,,75528
,,Pets & Animals,,,,47178
,,Toys,,,,47179
,,Wallpaper,,,,101379
,,Hand-Made Items,,,,2461
,,Kits,,,,101380
,,Mixed Lots,,,,47184
,,Vintage Items,,,,1203
,,Other Dolls' House Miniatures,,,,333
,Bears,,,,,386
,,Accessories,,,,387
,,Antique,,,,31
,,Artist,,,,3902
,,,One of a Kind,,,3904
,,,Manufactured,,,3903
,,,Other Artist Bears,,,389
,,Bad Taste Bears,,,,53573
,,Bearington,,,,95220
,,Boyds,,,,1347
,,Build-a-Bear,,,,95222
,,Care Bears,,,,47225
,,Chad Valley,,,,86822
,,Cherished Teddies,,,,3906
,,Dean's,,,,95224
,,Forever Friends,,,,36539
,,Gund,,,,15975
,,Harrods,,,,95227
,,Hermann,,,,27257
,,Me To You,,,,53572
,,Merrythought,,,,1540
,,Paddington,,,,36542
,,Peter Fagan,,,,42377
,,Robin Rive,,,,75532
,,Russ,,,,36543
,,Schuco,,,,95228
,,Souvenir Bears,,,,122719
,,Steiff,,,,3910
,,The Teddy Bear Collection,,,,122720
,,Winnie the Pooh,,,,101375
,,Bear Making Supplies,,,,50253
,,Other Bears,,,,117
"DVDs, Films & TV",,,,,,11232
,DVDs & Blu-rays,,,,,617
,Film Stock,,,,,63821
,LaserDiscs,,,,,381
,UMDs,,,,,132975
,VHS Tapes,,,,,309
,Other Formats,,,,,41676
,Storage & Media Accessories,,,,,52554
,Film Memorabilia,,,,,57
,,Ads/ Flyers,,,,18820
,,Autographs,,,,32987
,,,Original (Certified),,,61092
,,,,Male,,35027
,,,,Female,,35028
,,,,Cast,,178897
,,,Original (Uncertified),,,96980
,,,,Male,,96981
,,,,Female,,96982
,,,,Cast,,96983
,,,Pre-Printed,,,61087
,,,,Male,,61088
,,,,Female,,61089
,,,,Cast,,61090
,,Badges,,,,61091
,,Bags/ Rucksacks,,,,90735
,,Bookmarks,,,,53592
,,Calendars,,,,35061
,,Clippings,,,,32992
,,Clothing,,,,32991
,,Figures/ Dolls,,,,53593
,,Film Cells,,,,67895
,,,Mounted,,,53594
,,,Unmounted,,,67896
,,Fridge Magnets,,,,32993
,,Keyrings,,,,53595
,,Lobby Cards,,,,18821
,,,UK,,,1417
,,,US,,,198
,,,Other Lobby Cards,,,18822
,,Mouse Mats,,,,61098
,,Mugs,,,,53596
,,Novelties,,,,90736
,,Photographs,,,,18823
,,,Signed,,,67897
,,,,Male,,35034
,,,,Female,,35035
,,,,Cast,,35036
,,,,Scene,,35033
,,,Unsigned,,,67898
,,,,Male,,67899
,,,,Female,,67900
,,,,Cast,,67901
,,,,Scene,,67902
,,,Collections/ Bulk Lots,,,67903
,,Plates,,,,61099
,,Playing Cards,,,,91401
,,Postcards,,,,53591
,,Posters,,,,18828
,,,Originals - UK Minis,,,61109
,,,Originals - UK Quads,,,25468
,,,,Pre-1970,,25470
,,,,1970s,,61111
,,,,1980s,,25472
,,,,1990s,,1420
,,,,2000s,,61112
,,,Originals - US Inserts,,,61110
,,,Originals - US One Sheets,,,18829
,,,,Pre-1970,,60332
,,,,1970s,,2322
,,,,1980s,,60333
,,,,1990s,,1419
,,,,2000s,,61104
,,,Originals - Worldwide,,,35041
,,,,Pre-1970,,35042
,,,,1970s,,61107
,,,,1980s,,35043
,,,,1990s,,35044
